CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2014-05-02 18:32:16","","249988","2018-07-05 05:16:24","0","0","No","These permits encompass the entire river corridor, including the Wild River section of the river. The wild segment of the river is from Upper Pittsburg Landing to Hells Canyon Dam. These permits are required 7 days a week with 6 permits available per day.  During non-motorized periods, Limited Wild River North and Limited Wild River South permits are available","537","Wild River","Boat Launch",""
"2014-05-02 18:32:16","","249988","2018-07-05 05:16:24","0","0","No","These permits allow limited access to the Wild River section during the non-motorized period from the southern end of the river (Hells Canyon Creek launch). Motorized craft are only permitted in the wild river segment between Hells Canyon Creek Launch and the top of Wild Sheep Rapid. There are 2 permits available daily from Hells Canyon Creek Launch.","538","Limited Wild River South","Boat Launch",""
"2014-05-02 18:32:16","","249988","2018-07-05 05:16:24","0","0","No","These permits allow Scenic River access from the Cache Creek and Pittsburg Landing Launch Portals. The Scenic River extends from Cache Creek to Upper Pittsburg Landing. Permit reservations are only required Friday through Sunday, and holidays. There are 18 permits available per day.  Monday through Thursday, self-issue permits are required, available at portal of entry","539","Scenic River","Boat Launch",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","540","GL09","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","541","GL03","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","542","GL10","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","543","GL05","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:16:24","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","544","GL08","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:16:24","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","545","GL07","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:16:24","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","546","GL06","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:16:24","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","547","GL04","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","548","GL02","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","549","GL11","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","550","GL01","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","551","GL12","Grassy Lake",""
"2014-06-12 06:00:43","","249986","2018-07-05 05:15:58","0","0","No","All Grassy Lake Campsite permits must be purchased at Grand Teton. Please contact (307)739-3309 for more information.","552","GL13","Grassy Lake",""
"2014-06-19 04:30:56","","249986","2018-07-05 05:16:24","0","0","No","Mountain Other","553","MCZ99","03 Mountain Camping Zones",""
"2014-07-24 04:10:54","","249986","2018-07-05 05:15:58","0","0","No","Mountain Group Other","554","MGS0","04 Mountain Group Sites",""
"2014-09-04 04:21:53","Central Coast Field Office","250848","2018-07-05 05:16:24","36.3591666667","-120.769166667","No","Clear Creek Vehicle Permit and Condon Peak All-Terrain Vehicle (ATV) Permit access.","555","Clear Creek Management Area","Entry Point",""
"2014-09-04 04:21:53","","250848","2018-07-05 05:16:24","0","0","No","Serpentine Area of Critical Environmental Concern (ACEC) Permit","556","Serpentine ACEC","Entry Point",""
"2014-09-04 04:21:53","","250849","2018-07-05 05:16:24","0","0","No","Located at the North Entrance of Yellowstone, visitors travel through the historic Roosevelt Arch on their way to Mammoth Hot Springs, where they will start their snowmobile journey. Visitors will pay entrance fees at the entrance gate at the town of Gardiner, MT and will check in with a ranger at the Mammoth Hot Springs Albright Visitor Center.","557","North","Entry Point",""
"2014-09-04 04:21:53","","250849","2018-07-05 05:16:24","0","0","No","Located at the East Entrance of Yellowstone National Park, visitors will travel via a beautiful drive west from historic Cody, WY.  This entrance requires a traverse of an avalanche-prone pass, which may close unexpectedly due to weather and safety conditions.","558","East","Entry Point",""
"2014-09-04 04:21:53","","250849","2018-07-05 05:16:24","0","0","No","Located at the South Entrance of Yellowstone National Park, visitors will travel via the John D. Rockefeller Memorial Highway, which runs between Grand Teton and Yellowstone National Parks.","559","South","Entry Point",""
"2014-09-04 04:21:53","","250849","2018-07-05 05:16:24","0","0","No","Located at the West Entrance to Yellowstone National Park and on the edge of West Yellowstone, MT, this is the closest entrance to the famous Old Faithful Geyser and historically the busiest gateway into Yellowstone during all seasons.","560","West","Entry Point",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Soboleski Bay South (R49) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","561","R49","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Sphunge Island East (K31) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.","562","K31","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Wolf Island (S19) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","563","S19","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","North Island West (S13) is a small campsite with a 8 x 20 dock. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14 each.","565","S13","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Hammer Bay South (N59) is a small campsite with a dock that measures 8x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10 & 10x10.","566","N59","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Namakan Island West (N28) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.","567","N28","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Namakan Island South (N63) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x13 & 12x12.","568","N63","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Camel Back Island (K3) is a small campsite with a sand and rock landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x12 & 12x11.","569","K3","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Catamaran (N15) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","570","N15","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Williams Island North (N61) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x10.","571","N61","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Williams Island South (N44) is a small campsite with a sand landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","572","N44","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Sheen Point (N38) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","573","N38","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Depth Finder Island (N7) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 136x13 & 14x14.","574","N7","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Your Island (N49) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire rings, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14.","575","N49","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Mio Beach (R64) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","576","R64","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","My Island West (N25) is a small campsite with a sand landing. This site has a vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measures 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14.","577","N25","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Pat Smith Island (N30) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 high, and 2 tent pads that measure 14 x 14 each.","578","N30","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Wolf Pack Island West (N46) is a small campsite with a pebble beach landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and two 14x14 tent pads.","579","N46","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Mukooda Lake (S12e) is part of a small campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time. The campground has 1 dock that measures 8x90, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and no tent pads.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_mukoodalake_72783.html target=_blank>here</a> to view a site map of Mukooda Lake.","580","S12e","Campground",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Mc Manus West (N18) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","581","N18","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Jensen Bay (S27) is a large campsite with a dock landing that measures 8 x 40. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers, and 4 tent pads that measure 14 x 14 each.","582","S27","Large Campsite, 4 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Lost Bay (K16) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 each.","583","K16","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Steakhouse Point (N42) is a small campsite with a dock that measures 8x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and has two 14x14 tent pads","584","N42","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Mukooda Lake (S12c) is part of a small campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time. The campground has 1 dock that measures 8x90, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and no tent pads.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_mukoodalake_72783.html target=_blank>here</a> to view a site map of Mukooda Lake.","585","S12c","Campground",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Mukooda Lake (S12d) is part of a small campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time. The campground has 1 dock that measures 8x90, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and no tent pads.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_mukoodalake_72783.html target=_blank>here</a> to view a site map of Mukooda Lake.","586","S12d","Campground",""
"2014-09-18 03:01:30","Namakan","249981","2018-07-05 05:16:24","0","0","No","Birch Cove Island (N1) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and  two 14x14 tent pads.","587","N1","Small Campsite, 2 Tent Pads","Ash River"
"2014-09-18 03:01:30","Backcountry","249981","2018-07-05 05:16:24","0","0","No","The campsite is accessible from the Cruiser Lake Trailhead dock, located at the east end of Lost Bay (Kabetogama Lake).  Follow the trail .3-mile to the campsite. There is no canoe associated with this campsite. This site has 1 tent pad, bear pole, fire ring, picnic table and privy at this site.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","588","B1l","Backcountry Lakes","Kabetogama/Ash River"
"2014-09-18 03:01:30","West Rainy","249981","2018-07-05 05:16:24","0","0","No","Alder Creek (R1) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","589","R1","Small Campsite, 2 Tent Pads","International Falls"
"2014-09-18 03:01:30","West Rainy","249981","2018-07-05 05:16:24","0","0","No","Arden Island (R4) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 14x12.","590","R4","Small Campsite, 2 Tent Pads","International Falls"
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Makinen Point (R53) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","591","R53","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Mukooda Lake (S12b) is part of a small campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time. The campground has 1 dock that measures 8x90, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and no tent pads.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_mukoodalake_72783.html target=_blank>here</a> to view a site map of Mukooda Lake.","592","S12b","Campground",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Pine Point (K45) is a small campsite with a one-sided dock that measures 8x40. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and  two 14x14 tent pads.","593","K45","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Hoist Bay (N12) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear- proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","594","N12","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:01:30","Sand Point Lake","249981","2018-07-05 05:16:24","48.3763888889","-92.4830555556","No","Feldt Channel (S5) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.","595","S5","Small Campsite, 2 Tent Pads","Crane Lake"
"2014-09-18 03:01:30","Sand Point Lake","249981","2018-07-05 05:16:24","48.3822222222","-92.5447222222","No","Browns Bay (S1) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, and 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 13x 136.","596","S1","Small Campsite, 2 Tent Pads","Crane Lake"
"2014-09-18 03:01:30","","249981","2018-07-05 05:16:24","0","0","No","Mukooda Lake (S12a) is part of a small campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time. The campground has 1 dock that measures 8x90, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and no tent pads.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_mukoodalake_72783.html target=_blank>here</a> to view a site map of Mukooda Lake.","597","S12a","Campground",""
"2014-09-18 03:02:24","West Rainy","249981","2018-07-05 05:16:24","0","0","No","Breakwater Cove (R6) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","598","R6","Small Campsite, 2 Tent Pads","International Falls"
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Cranberry Creek (R95) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and no tent pads.","599","R95","Small Campsite, 0 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Sand Point (S29) is a small campsite with a one-sided dock that measures 8x20. This site has 1 vault toilet, 1 fire ring, 1 picnic table, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14.","600","S29","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Round Bear Island (K29) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x12.","601","K29","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Ek Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors are not required to reserve the Ek Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_eklake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","602","B6l","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Rock Shelf (R72) is a small campsite with a rock landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","603","R72","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Reuter Creek (R65) is a large campsite with a rock landing. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 4 tent pads that measure 14x14 & 14x12.","604","R65","Large Campsite, 4 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Grassy Bay South (S23) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 12x10.","605","S23","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Fox Island (N10) is a small campsite with a sand landing. This site has two 14x14 tent pads, 2- bear lockers and a vault toilet , 1 picnic table, 1 fire ring.","606","N10","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Namakan Island East (N27) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.","607","N27","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Saginaw Bay West (R104) is a small campsite with a 8 x 20 dock. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","608","R104","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","Backcountry","249981","2018-07-05 05:16:24","0","0","No","Brown Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors are not required to reserve the Brown Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_brownlake_72783.htmll target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","609","B3l","Backcountry Lakes","International Falls"
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Hanson (R14) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10.","610","R14","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Kettle Portage (N16) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x136 & 12x12.","611","N16","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Hamilton Island East (N11) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10 & 10x8.","612","N11","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Little Shoepack and Shoepack Lakes are located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the Little Shoepack/Shoepack Lake canoe to reach these campsites. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_shoepacklake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","613","B8l B19l","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","This trailhead is located east of Anderson Bay, Rainy Lake. Look for the trailhead sign once you enter this small unnamed bay.  Follow the trail .1-mile to the campsite - located on the east side of Ryan Lake.  There is no canoe associated with this campsite. This site has 1 tent pad, fire ring, bear pole, and privy.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>","614","B18l","Backcountry Lakes",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Findlander Island (R59) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","615","R59","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","Namakan","249981","2018-07-05 05:16:24","0","0","No","Aspen Bench (N57) is a small campsite with a one-sided dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10.","616","N57","Small Campsite, 2 Tent Pads","Ash River"
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","North Mitchell Island (N58) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x11 & 12x14.","617","N58","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Stone Burner Island (S18) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10.","618","S18","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Lost Bay (R20) is a large campsite with a sand landing. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 4 tent pads that measure 14x14.","619","R20","Large Campsite, 4 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Lost Lake (K19) is a small campsite with a sand and rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","620","K19","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Pine Island View (R103) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.","621","R103","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Sugarbush Island (K34) is a small campsite with a pebble beach landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 wide x 36 deep and 21 high each, and 2 tent pads that measure 12x12, 12x12.","622","K34","Small Campsite, 2 Tent Pads",""
"2014-09-18 03:02:24","","249981","2018-07-05 05:16:24","0","0","No","Partridge Point (S28) is a large campsite with 2 docks that measure 8 x 20. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 4 tent pads that measure 14 x 14 each.","623","S28","Large Campsite, 4 Tent Pads",""
